prob_food_in_forest,prob_food_in_cropland,max_food_val_forest,max_food_val_cropland,percent_memory_elephant,forest_density,cropland_density,density_ratio
0.6,0.8,100.0,30.0,0.0,0.0,0.0,0.0
0.6,0.8,100.0,30.0,0.1,3.0157279284361524,1.1948597999418762,0.3962094155361977
0.6,0.8,100.0,30.0,0.2,6.016509650642704,2.3973741199411265,0.39846593110426254
0.6,0.8,100.0,30.0,0.3,9.03730507313535,3.6180474177127375,0.40034583190821876
0.6,0.8,100.0,30.0,0.4,11.975919732441472,4.816689947407401,0.40219791506780966
0.6,0.8,100.0,30.0,0.5,14.981328927751138,6.003098369723162,0.40070533119415946
0.6,0.8,100.0,30.0,0.6,17.933461739936334,7.198267537897609,0.40138750913147253
0.6,0.8,100.0,30.0,0.7,21.110145464802354,8.396919442387198,0.3977670100088917
0.6,0.8,100.0,30.0,0.8,23.958523592698555,9.620578612342856,0.4015513967344282
0.6,0.8,100.0,30.0,0.9,26.982068743200227,10.87413869071614,0.4030135270282617
0.6,0.8,100.0,30.0,1.0,29.975919732441472,11.98589562103329,0.39985080451298183
0.6,0.8,100.0,40.0,0.0,0.0,0.0,0.0
0.6,0.8,100.0,40.0,0.1,3.0115372526896884,1.596785382819751,0.5302226898882347
0.6,0.8,100.0,40.0,0.2,6.018671072248861,3.20036280456365,0.5317391108678485
0.6,0.8,100.0,40.0,0.3,9.021896280775275,4.809668226007556,0.5331105652651383
0.6,0.8,100.0,40.0,0.4,12.03334004915985,6.409116050586394,0.5326132249569286
0.6,0.8,100.0,40.0,0.5,15.037706410927992,7.987489336170771,0.5311640696992338
0.6,0.8,100.0,40.0,0.6,17.998093242535358,9.618563031433688,0.5344212246162771
0.6,0.8,100.0,40.0,0.7,20.97212717089092,11.247850828263132,0.5363237947495867
0.6,0.8,100.0,40.0,0.8,23.986024096385542,12.783109431981176,0.5329399061976038
0.6,0.8,100.0,40.0,0.9,27.01397268001773,14.326045992743909,0.5303198519683446
0.6,0.8,100.0,40.0,1.0,30.020377966716364,16.012974716178082,0.5334035012461099
0.6,0.8,100.0,50.0,0.0,0.0,0.0,0.0
0.6,0.8,100.0,50.0,0.1,3.0120917113269132,1.9933907695769155,0.6617961737621758
0.6,0.8,100.0,50.0,0.2,5.999037756376677,4.020155809091676,0.6701334401202013
0.6,0.8,100.0,50.0,0.3,9.027542410444454,6.071754680366367,0.6725811305346652
0.6,0.8,100.0,50.0,0.4,11.91681669823105,8.012116922442322,0.6723370112449285
0.6,0.8,100.0,50.0,0.5,14.96342023612846,9.967216342142516,0.6661054882410608
0.6,0.8,100.0,50.0,0.6,18.029241245920137,11.937652926342237,0.6621273054984289
0.6,0.8,100.0,50.0,0.7,21.0273522182375,13.981053539453825,0.6648984329718765
0.6,0.8,100.0,50.0,0.8,23.968851996615225,15.977739549447357,0.66660428925439
0.6,0.8,100.0,50.0,0.9,27.04312044163275,18.01164349529854,0.6660342150297752
0.6,0.8,100.0,50.0,1.0,29.977576661159688,19.96264144221845,0.6659191190755241
0.6,0.8,100.0,60.0,0.0,0.0,0.0,0.0
0.6,0.8,100.0,60.0,0.1,3.0217367127372365,2.4176330517769924,0.8000806428919423
0.6,0.8,100.0,60.0,0.2,5.997369545069912,4.780165746374298,0.7970437223271982
0.6,0.8,100.0,60.0,0.3,8.986501188701293,7.187884952516663,0.7998535583074282
0.6,0.8,100.0,60.0,0.4,12.027215215376556,9.624070723452924,0.8001911124986556
0.6,0.8,100.0,60.0,0.5,14.963051134303099,11.957696237894796,0.7991482573017167
0.6,0.8,100.0,60.0,0.6,18.005072329451586,14.410184777207999,0.800340288199604
0.6,0.8,100.0,60.0,0.7,21.000905830680583,16.799623133243962,0.7999475483910368
0.6,0.8,100.0,60.0,0.8,24.02272313333602,19.244166533857072,0.8010818102112742
0.6,0.8,100.0,60.0,0.9,26.950830479107065,21.565004828019386,0.8001610505003584
0.6,0.8,100.0,60.0,1.0,30.007573840512553,23.989565853246962,0.7994503647895448
0.6,0.8,100.0,70.0,0.0,0.0,0.0,0.0
0.6,0.8,100.0,70.0,0.1,3.011306765523633,2.8401363095182295,0.9431574165856732
0.6,0.8,100.0,70.0,0.2,5.95315952774308,5.595894777301747,0.9399873716173072
0.6,0.8,100.0,70.0,0.3,9.056093806664785,8.434085816872756,0.9313160836149614
0.6,0.8,100.0,70.0,0.4,11.960812346375468,11.234337061376783,0.9392620447541064
0.6,0.8,100.0,70.0,0.5,14.944571866059556,13.926056305018328,0.9318471234793706
0.6,0.8,100.0,70.0,0.6,17.933107144296248,16.76358642154703,0.9347842672583823
0.6,0.8,100.0,70.0,0.7,21.034287786597897,19.60985853434456,0.9322806045678942
0.6,0.8,100.0,70.0,0.8,23.95604787041141,22.41892677347683,0.9358357812085896
0.6,0.8,100.0,70.0,0.9,26.957735423298544,25.193552016049647,0.9345574329762069
0.6,0.8,100.0,70.0,1.0,30.011687149937543,27.945930870262213,0.9311682722349174
0.6,0.8,100.0,80.0,0.0,0.0,0.0,0.0
0.6,0.8,100.0,80.0,0.1,2.9781359551920055,3.194255125669126,1.0725686045663374
0.6,0.8,100.0,80.0,0.2,6.011298706531813,6.3767823828853745,1.0607994535284748
0.6,0.8,100.0,80.0,0.3,8.957944957085868,9.531907114531869,1.0640729721153275
0.6,0.8,100.0,80.0,0.4,12.01017205947536,12.841205036139835,1.0691940941852565
0.6,0.8,100.0,80.0,0.5,14.984571866059555,16.013185649063928,1.06864485633615
0.6,0.8,100.0,80.0,0.6,17.981586815489383,19.240866606042992,1.0700316275462889
0.6,0.8,100.0,80.0,0.7,21.027901841479633,22.447613645951495,1.067515618779965
0.6,0.8,100.0,80.0,0.8,24.04947092718701,25.645998368785683,1.0663851378033378
0.6,0.8,100.0,80.0,0.9,26.975466817101182,28.79014521557341,1.0672714363305034
0.6,0.8,100.0,80.0,1.0,29.975104162469275,32.027411900364676,1.0684670761032757
0.6,0.8,100.0,90.0,0.0,0.0,0.0,0.0
0.6,0.8,100.0,90.0,0.1,2.9970842567594795,3.594404184908455,1.1993003455948257
0.6,0.8,100.0,90.0,0.2,5.977151146391586,7.1860803044933395,1.2022584218623258
0.6,0.8,100.0,90.0,0.3,9.050297779747753,10.732110547581772,1.1858295504483272
0.6,0.8,100.0,90.0,0.4,11.972588145223032,14.331122444196533,1.1969945236873898
0.6,0.8,100.0,90.0,0.5,14.924891808034815,17.98993615764655,1.205364594198376
0.6,0.8,100.0,90.0,0.6,17.965444654873675,21.57647488961179,1.2009986562597277
0.6,0.8,100.0,90.0,0.7,21.03067735826248,25.29540916292456,1.2027862313710291
0.6,0.8,100.0,90.0,0.8,23.991291453439175,28.766042617817735,1.1990201808704257
0.6,0.8,100.0,90.0,0.9,27.00740943707942,32.55765498879712,1.2055082537497126
0.6,0.8,100.0,90.0,1.0,29.920298182697344,36.06219238954148,1.2052751670234336
0.6,0.8,100.0,100.0,0.0,0.0,0.0,0.0
0.6,0.8,100.0,100.0,0.1,2.990271185074747,3.9933579577946734,1.3354501015582145
0.6,0.8,100.0,100.0,0.2,6.001648869726397,8.003829603727418,1.3336051104389746
0.6,0.8,100.0,100.0,0.3,9.037928839102229,12.020141746899286,1.329966407225363
0.6,0.8,100.0,100.0,0.4,12.003919893621308,15.968088198070667,1.330239483400406
0.6,0.8,100.0,100.0,0.5,15.016570898980538,20.027022846375235,1.3336615250646107
0.6,0.8,100.0,100.0,0.6,17.994199137687875,23.93121712962529,1.3299406629052277
0.6,0.8,100.0,100.0,0.7,20.91821412741266,27.983012871593434,1.3377343161872781
0.6,0.8,100.0,100.0,0.8,23.99437321191119,31.98377222998247,1.3329696903316157
0.6,0.8,100.0,100.0,0.9,26.99742918160938,36.0896371016884,1.3367805082075233
0.6,0.8,100.0,100.0,1.0,29.997727364306726,39.93009684163159,1.3311040652080548
0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.9,0.0,0.0,0.1,0.0,0.0,0.0
0.6,0.9,0.0,0.0,0.2,0.0,0.0,0.0
0.6,0.9,0.0,0.0,0.3,0.0,0.0,0.0
0.6,0.9,0.0,0.0,0.4,0.0,0.0,0.0
0.6,0.9,0.0,0.0,0.5,0.0,0.0,0.0
0.6,0.9,0.0,0.0,0.6,0.0,0.0,0.0
0.6,0.9,0.0,0.0,0.7,0.0,0.0,0.0
0.6,0.9,0.0,0.0,0.8,0.0,0.0,0.0
0.6,0.9,0.0,0.0,0.9,0.0,0.0,0.0
0.6,0.9,0.0,0.0,1.0,0.0,0.0,0.0
0.6,0.9,0.0,10.0,0.0,0.0,0.0,0.0
0.6,0.9,0.0,10.0,0.1,0.0,0.44395278853275083,inf
0.6,0.9,0.0,10.0,0.2,0.0,0.8990709578227977,inf
0.6,0.9,0.0,10.0,0.3,0.0,1.346984597211936,inf
0.6,0.9,0.0,10.0,0.4,0.0,1.7841547216154647,inf
0.6,0.9,0.0,10.0,0.5,0.0,2.240111935051421,inf
0.6,0.9,0.0,10.0,0.6,0.0,2.694822300762171,inf
0.6,0.9,0.0,10.0,0.7,0.0,3.163688606811726,inf
0.6,0.9,0.0,10.0,0.8,0.0,3.5984072223420114,inf
0.6,0.9,0.0,10.0,0.9,0.0,4.049700475302103,inf
0.6,0.9,0.0,10.0,1.0,0.0,4.496732883968163,inf
0.6,0.9,0.0,20.0,0.0,0.0,0.0,0.0
0.6,0.9,0.0,20.0,0.1,0.0,0.8985412819094583,inf
0.6,0.9,0.0,20.0,0.2,0.0,1.8018637092313605,inf
0.6,0.9,0.0,20.0,0.3,0.0,2.6919254891299254,inf
0.6,0.9,0.0,20.0,0.4,0.0,3.624998828150634,inf
0.6,0.9,0.0,20.0,0.5,0.0,4.49459074332749,inf
0.6,0.9,0.0,20.0,0.6,0.0,5.407944201220598,inf
0.6,0.9,0.0,20.0,0.7,0.0,6.3019340201933085,inf
0.6,0.9,0.0,20.0,0.8,0.0,7.178777339245704,inf
0.6,0.9,0.0,20.0,0.9,0.0,8.09924626648792,inf
0.6,0.9,0.0,20.0,1.0,0.0,8.996278206414235,inf
0.6,0.9,0.0,30.0,0.0,0.0,0.0,0.0
0.6,0.9,0.0,30.0,0.1,0.0,1.3407691081757587,inf
0.6,0.9,0.0,30.0,0.2,0.0,2.687008409191049,inf
0.6,0.9,0.0,30.0,0.3,0.0,4.061897083501298,inf
0.6,0.9,0.0,30.0,0.4,0.0,5.397121000478115,inf
0.6,0.9,0.0,30.0,0.5,0.0,6.736451077632677,inf
0.6,0.9,0.0,30.0,0.6,0.0,8.101393094526058,inf
0.6,0.9,0.0,30.0,0.7,0.0,9.472391228941866,inf
0.6,0.9,0.0,30.0,0.8,0.0,10.792690472395917,inf
0.6,0.9,0.0,30.0,0.9,0.0,12.167958825900683,inf
0.6,0.9,0.0,30.0,1.0,0.0,13.493836072335919,inf
0.6,0.9,0.0,40.0,0.0,0.0,0.0,0.0
0.6,0.9,0.0,40.0,0.1,0.0,1.7888046198989398,inf
0.6,0.9,0.0,40.0,0.2,0.0,3.609202298699716,inf
0.6,0.9,0.0,40.0,0.3,0.0,5.426553169149424,inf
0.6,0.9,0.0,40.0,0.4,0.0,7.192530163402676,inf
0.6,0.9,0.0,40.0,0.5,0.0,9.02689628664373,inf
0.6,0.9,0.0,40.0,0.6,0.0,10.828558437784173,inf
0.6,0.9,0.0,40.0,0.7,0.0,12.623625420693923,inf
0.6,0.9,0.0,40.0,0.8,0.0,14.373491829866222,inf
0.6,0.9,0.0,40.0,0.9,0.0,16.165310446333987,inf
0.6,0.9,0.0,40.0,1.0,0.0,18.00315461849272,inf
0.6,0.9,0.0,50.0,0.0,0.0,0.0,0.0
0.6,0.9,0.0,50.0,0.1,0.0,2.249828909992594,inf
0.6,0.9,0.0,50.0,0.2,0.0,4.511521622964498,inf
0.6,0.9,0.0,50.0,0.3,0.0,6.700517488679935,inf
0.6,0.9,0.0,50.0,0.4,0.0,8.969597540053812,inf
0.6,0.9,0.0,50.0,0.5,0.0,11.249510166965097,inf
0.6,0.9,0.0,50.0,0.6,0.0,13.52878530782139,inf
0.6,0.9,0.0,50.0,0.7,0.0,15.732696472264669,inf
0.6,0.9,0.0,50.0,0.8,0.0,18.033243022808875,inf
0.6,0.9,0.0,50.0,0.9,0.0,20.2881858834338,inf
0.6,0.9,0.0,50.0,1.0,0.0,22.525438506032682,inf
0.6,0.9,0.0,60.0,0.0,0.0,0.0,0.0
0.6,0.9,0.0,60.0,0.1,0.0,2.6738602593068275,inf
0.6,0.9,0.0,60.0,0.2,0.0,5.353237585427819,inf
0.6,0.9,0.0,60.0,0.3,0.0,8.117339620695796,inf
0.6,0.9,0.0,60.0,0.4,0.0,10.803949601102476,inf
0.6,0.9,0.0,60.0,0.5,0.0,13.55653470080342,inf
0.6,0.9,0.0,60.0,0.6,0.0,16.281487592458916,inf
0.6,0.9,0.0,60.0,0.7,0.0,18.882604130534645,inf
0.6,0.9,0.0,60.0,0.8,0.0,21.576737383869727,inf
0.6,0.9,0.0,60.0,0.9,0.0,24.329336545763063,inf
0.6,0.9,0.0,60.0,1.0,0.0,27.043067807891703,inf
0.6,0.9,0.0,70.0,0.0,0.0,0.0,0.0
0.6,0.9,0.0,70.0,0.1,0.0,3.1991768930054656,inf
0.6,0.9,0.0,70.0,0.2,0.0,6.258177164874518,inf
0.6,0.9,0.0,70.0,0.3,0.0,9.453646326486608,inf
0.6,0.9,0.0,70.0,0.4,0.0,12.629306546419297,inf
0.6,0.9,0.0,70.0,0.5,0.0,15.771925301634028,inf
0.6,0.9,0.0,70.0,0.6,0.0,18.78632967403838,inf
0.6,0.9,0.0,70.0,0.7,0.0,22.05232073048402,inf
0.6,0.9,0.0,70.0,0.8,0.0,25.36579981062914,inf
0.6,0.9,0.0,70.0,0.9,0.0,28.335280165746376,inf
0.6,0.9,0.0,70.0,1.0,0.0,31.559862753002278,inf
0.6,0.9,0.0,80.0,0.0,0.0,0.0,0.0
0.6,0.9,0.0,80.0,0.1,0.0,3.5676016462139892,inf
0.6,0.9,0.0,80.0,0.2,0.0,7.214959360263994,inf
0.6,0.9,0.0,80.0,0.3,0.0,10.777878296412267,inf
0.6,0.9,0.0,80.0,0.4,0.0,14.409392607036722,inf
0.6,0.9,0.0,80.0,0.5,0.0,17.991501748399255,inf
0.6,0.9,0.0,80.0,0.6,0.0,21.668197883171306,inf
0.6,0.9,0.0,80.0,0.7,0.0,25.116763070807828,inf
0.6,0.9,0.0,80.0,0.8,0.0,28.718348348629874,inf
0.6,0.9,0.0,80.0,0.9,0.0,32.33097713487518,inf
0.6,0.9,0.0,80.0,1.0,0.0,36.03410081654464,inf
0.6,0.9,0.0,90.0,0.0,0.0,0.0,0.0
0.6,0.9,0.0,90.0,0.1,0.0,4.018904273969007,inf
0.6,0.9,0.0,90.0,0.2,0.0,8.114888111822554,inf
0.6,0.9,0.0,90.0,0.3,0.0,12.078959210267275,inf
0.6,0.9,0.0,90.0,0.4,0.0,16.0700062811126,inf
0.6,0.9,0.0,90.0,0.5,0.0,20.342587818391472,inf
0.6,0.9,0.0,90.0,0.6,0.0,24.32317261809898,inf
0.6,0.9,0.0,90.0,0.7,0.0,28.424036036711698,inf
0.6,0.9,0.0,90.0,0.8,0.0,32.36570606267988,inf
0.6,0.9,0.0,90.0,0.9,0.0,36.34014099691569,inf
0.6,0.9,0.0,90.0,1.0,0.0,40.42028611874115,inf
0.6,0.9,0.0,100.0,0.0,0.0,0.0,0.0
0.6,0.9,0.0,100.0,0.1,0.0,4.463616420890793,inf
0.6,0.9,0.0,100.0,0.2,0.0,9.031218067104781,inf
0.6,0.9,0.0,100.0,0.3,0.0,13.533280521988582,inf
0.6,0.9,0.0,100.0,0.4,0.0,17.945743374363687,inf
0.6,0.9,0.0,100.0,0.5,0.0,22.495350101716525,inf
0.6,0.9,0.0,100.0,0.6,0.0,26.979295765405134,inf
0.6,0.9,0.0,100.0,0.7,0.0,31.521069851596998,inf
0.6,0.9,0.0,100.0,0.8,0.0,36.1050164527651,inf
0.6,0.9,0.0,100.0,0.9,0.0,40.44641367220092,inf
0.6,0.9,0.0,100.0,1.0,0.0,44.96440859106207,inf
0.6,0.9,10.0,0.0,0.0,0.0,0.0,0.0
0.6,0.9,10.0,0.0,0.1,0.30136277551678287,0.0,0.0
0.6,0.9,10.0,0.0,0.2,0.6026997622597413,0.0,0.0
0.6,0.9,10.0,0.0,0.3,0.901699641374864,0.0,0.0
0.6,0.9,10.0,0.0,0.4,1.1976242092114278,0.0,0.0
0.6,0.9,10.0,0.0,0.5,1.5012225490591127,0.0,0.0
0.6,0.9,10.0,0.0,0.6,1.7933690615304025,0.0,0.0
0.6,0.9,10.0,0.0,0.7,2.0961469960107992,0.0,0.0
0.6,0.9,10.0,0.0,0.8,2.4055768223395253,0.0,0.0
0.6,0.9,10.0,0.0,0.9,2.7010146270701534,0.0,0.0
0.6,0.9,10.0,0.0,1.0,3.0012104605713823,0.0,0.0
0.6,0.9,10.0,10.0,0.0,0.0,0.0,0.0
0.6,0.9,10.0,10.0,0.1,0.3011516299310956,0.4507167030721203,1.4966437444660208
0.6,0.9,10.0,10.0,0.2,0.6006801789096184,0.8978662966747603,1.494749332838995
0.6,0.9,10.0,10.0,0.3,0.8954168513518959,1.339480073873384,1.4959290433847026
0.6,0.9,10.0,10.0,0.4,1.2020711608977717,1.8037292934217064,1.5005178995181816
0.6,0.9,10.0,10.0,0.5,1.5049828746423823,2.2477805173011842,1.4935588671301707
0.6,0.9,10.0,10.0,0.6,1.79620743844945,2.7019330827138157,1.504243343433774
0.6,0.9,10.0,10.0,0.7,2.1078663819156223,3.15333414581556,1.4959838881959018
0.6,0.9,10.0,10.0,0.8,2.3935125115848006,3.5917323683544424,1.50061148666245
0.6,0.9,10.0,10.0,0.9,2.6959906515694887,4.059051833241148,1.5055882448546862
0.6,0.9,10.0,10.0,1.0,3.0007720514163676,4.4965735124544155,1.4984722049553973
0.6,0.9,10.0,20.0,0.0,0.0,0.0,0.0
0.6,0.9,10.0,20.0,0.1,0.2983567715678769,0.8963475798966898,3.004280999510576
0.6,0.9,10.0,20.0,0.2,0.597129387113672,1.7883358801526217,2.99488840902112
0.6,0.9,10.0,20.0,0.3,0.9014175766611597,2.683431924926642,2.9769021532351774
0.6,0.9,10.0,20.0,0.4,1.2065052181972036,3.6120287993700138,2.993794593584283
0.6,0.9,10.0,20.0,0.5,1.4967111254382077,4.499264078598281,3.006100510732146
0.6,0.9,10.0,20.0,0.6,1.797458193979933,5.395367913826885,3.0016653137731444
0.6,0.9,10.0,20.0,0.7,2.1028456300116853,6.305210511020071,2.9984181534928145
0.6,0.9,10.0,20.0,0.8,2.3942055848813313,7.197939420075186,3.006399895450896
0.6,0.9,10.0,20.0,0.9,2.7004956279969377,8.103928976553638,3.0009043127259702
0.6,0.9,10.0,20.0,1.0,2.995906032155377,9.000923417300246,3.0044077887264757
0.6,0.9,10.0,30.0,0.0,0.0,0.0,0.0
0.6,0.9,10.0,30.0,0.1,0.30017326832413266,1.365706062679879,4.549725797718817
0.6,0.9,10.0,30.0,0.2,0.6043260668090422,2.711392250794514,4.486637925633733
0.6,0.9,10.0,30.0,0.3,0.9019962122738445,4.075715531222754,4.518550605604289
0.6,0.9,10.0,30.0,0.4,1.1967602852883104,5.41145506192052,4.521753544501062
0.6,0.9,10.0,30.0,0.5,1.4981843091429263,6.71825460068061,4.484264425732743
0.6,0.9,10.0,30.0,0.6,1.796926300519805,8.115366226363799,4.516248787730598
0.6,0.9,10.0,30.0,0.7,2.105108594914776,9.477678613280334,4.502227883243255
0.6,0.9,10.0,30.0,0.8,2.403810291332554,10.812808782307886,4.498195561145467
0.6,0.9,10.0,30.0,0.9,2.699019220695491,12.155162230826202,4.5035478582823965
0.6,0.9,10.0,30.0,1.0,3.0008236289640164,13.479652007612334,4.491984093135775
0.6,0.9,10.0,40.0,0.0,0.0,0.0,0.0
0.6,0.9,10.0,40.0,0.1,0.29949308941451425,1.79411075382726,5.990491324306038
0.6,0.9,10.0,40.0,0.2,0.5981077487206351,3.605775811154131,6.028639185609884
0.6,0.9,10.0,40.0,0.3,0.9036080106378692,5.365115450599518,5.937436794979506
0.6,0.9,10.0,40.0,0.4,1.1971777410645927,7.226720040499114,6.036463753554871
0.6,0.9,10.0,40.0,0.5,1.5034726195752912,8.987058095604159,5.977533596948955
0.6,0.9,10.0,40.0,0.6,1.7996018858040859,10.806190177089876,6.004767088950636
0.6,0.9,10.0,40.0,0.7,2.0949945601805213,12.598383785354695,6.013563960886428
0.6,0.9,10.0,40.0,0.8,2.3960962243623323,14.381043227179406,6.001863815384376
0.6,0.9,10.0,40.0,0.9,2.706810653987186,16.173902445883996,5.975261853672519
0.6,0.9,10.0,40.0,1.0,2.9963718418825804,18.017249622664504,6.0130219390075785
0.6,0.9,10.0,50.0,0.0,0.0,0.0,0.0
0.6,0.9,10.0,50.0,0.1,0.3003860257081839,2.2638442284075038,7.536449883346974
0.6,0.9,10.0,50.0,0.2,0.6019244872466455,4.480041061601778,7.442862280108617
0.6,0.9,10.0,50.0,0.3,0.8978829028488536,6.769600352492289,7.5395135947163245
0.6,0.9,10.0,50.0,0.4,1.1973711568682759,8.978517657426243,7.498525086331255
0.6,0.9,10.0,50.0,0.5,1.49528629568441,11.253738199476887,7.526142807539021
0.6,0.9,10.0,50.0,0.6,1.801507031470363,13.44064817332121,7.460780301451921
0.6,0.9,10.0,50.0,0.7,2.10603537897409,15.759067770392523,7.4828124578178805
0.6,0.9,10.0,50.0,0.8,2.3980255470040697,17.98787370276275,7.501118461909457
0.6,0.9,10.0,50.0,0.9,2.7088447435225853,20.26530200901855,7.481160394104213
0.6,0.9,10.0,50.0,1.0,3.0003320304629892,22.460714921861083,7.48607643881171
0.6,0.9,10.0,60.0,0.0,0.0,0.0,0.0
0.6,0.9,10.0,60.0,0.1,0.3018205262521659,2.688231819928939,8.906722989684829
0.6,0.9,10.0,60.0,0.2,0.5998597735423299,5.351737618239601,8.921647782174459
0.6,0.9,10.0,60.0,0.3,0.8982906878349518,8.100310305712062,9.017471087488753
0.6,0.9,10.0,60.0,0.4,1.2034540838941048,10.81832584912205,8.989396433070715
0.6,0.9,10.0,60.0,0.5,1.4974332111052908,13.563228304380841,9.057651589261535
0.6,0.9,10.0,60.0,0.6,1.7955401539267437,16.200306555794093,9.022525350026257
0.6,0.9,10.0,60.0,0.7,2.099742918160938,18.906758289662413,9.00432054140319
0.6,0.9,10.0,60.0,0.8,2.400203086593867,21.543367801329346,8.975643736839611
0.6,0.9,10.0,60.0,0.9,2.695677962686868,24.343994037630427,9.030750102421727
0.6,0.9,10.0,60.0,1.0,2.994428013055567,27.005606127365965,9.0186192520317
0.6,0.9,10.0,70.0,0.0,0.0,0.0,0.0
0.6,0.9,10.0,70.0,0.1,0.3018269734456219,3.1483326927223465,10.43091893604254
0.6,0.9,10.0,70.0,0.2,0.6015650562114679,6.265822310136966,10.415868151647333
0.6,0.9,10.0,70.0,0.3,0.9021992988677117,9.48322849187674,10.511234606121384
0.6,0.9,10.0,70.0,0.4,1.1987701978482492,12.56806101116538,10.484128679312025
0.6,0.9,10.0,70.0,0.5,1.50339202965709,15.703676794570118,10.445496906187525
0.6,0.9,10.0,70.0,0.6,1.799023250191401,18.913076901442782,10.512969690319784
0.6,0.9,10.0,70.0,0.7,2.103198613853407,21.99368138821963,10.457253653245603
0.6,0.9,10.0,70.0,0.8,2.3947149131643632,25.14980922292325,10.502214307293233
0.6,0.9,10.0,70.0,0.9,2.698347100777693,28.305351132943965,10.489885131822387
0.6,0.9,10.0,70.0,1.0,2.998565499456018,31.53244147784267,10.51584215304388
0.6,0.9,10.0,80.0,0.0,0.0,0.0,0.0
0.6,0.9,10.0,80.0,0.1,0.30152234355482127,3.6058508095135418,11.958817933696327
0.6,0.9,10.0,80.0,0.2,0.5973776040617319,7.169665038577281,12.001897944999595
0.6,0.9,10.0,80.0,0.3,0.8945287504533183,10.790862387385276,12.063181179941747
0.6,0.9,10.0,80.0,0.4,1.193923520167627,14.36709353232898,12.03351243998597
0.6,0.9,10.0,80.0,0.5,1.5003537897409034,18.018430846825225,12.009454683309617
0.6,0.9,10.0,80.0,0.6,1.789798928154088,21.61511779429825,12.076841400609752
0.6,0.9,10.0,80.0,0.7,2.100979167506145,25.184495964150784,11.987027931383391
0.6,0.9,10.0,80.0,0.8,2.402340331224564,28.721826397547552,11.955769140714109
0.6,0.9,10.0,80.0,0.9,2.7011387355441836,32.357634364248284,11.979256725489655
0.6,0.9,10.0,80.0,1.0,3.003334810815167,36.06213614077192,12.007364617128355
0.6,0.9,10.0,90.0,0.0,0.0,0.0,0.0
0.6,0.9,10.0,90.0,0.1,0.30127090301003345,4.104247719581134,13.623113545234892
0.6,0.9,10.0,90.0,0.2,0.5999838820163598,8.030510270087841,13.384543336563954
0.6,0.9,10.0,90.0,0.3,0.901046863037434,12.136970441271597,13.469854831254617
0.6,0.9,10.0,90.0,0.4,1.1964572671958738,16.276772070610956,13.604139919479683
0.6,0.9,10.0,90.0,0.5,1.4963597533948503,20.278300162183953,13.551754593892127
0.6,0.9,10.0,90.0,0.6,1.8029624853930772,24.193036402328698,13.418491287717611
0.6,0.9,10.0,90.0,0.7,2.1025071523552405,28.322207014221565,13.470682838103484
0.6,0.9,10.0,90.0,0.8,2.4070145464802355,32.306499545322445,13.421813172074122
0.6,0.9,10.0,90.0,0.9,2.700645525244792,36.38236507326402,13.47172916000009
0.6,0.9,10.0,90.0,1.0,3.005731554982472,40.46176489889284,13.461536454185708
0.6,0.9,10.0,100.0,0.0,0.0,0.0,0.0
0.6,0.9,10.0,100.0,0.1,0.3022428174235403,4.488192445790248,14.84962482830761
0.6,0.9,10.0,100.0,0.2,0.5976661159688923,9.008329505292071,15.072511665963246
0.6,0.9,10.0,100.0,0.3,0.9023572551073861,13.462050830138091,14.918759453578089
0.6,0.9,10.0,100.0,0.4,1.2017117298625941,17.889368045074015,14.886571879530141
0.6,0.9,10.0,100.0,0.5,1.497973163557239,22.507509210736014,15.025308702652188
0.6,0.9,10.0,100.0,0.6,1.7979691340613289,27.008493564203285,15.021666975558894
0.6,0.9,10.0,100.0,0.7,2.1047394930894145,31.444810582268513,14.940001214170527
0.6,0.9,10.0,100.0,0.8,2.3970391264052866,35.936926379735446,14.99221518074599
0.6,0.9,10.0,100.0,0.9,2.695708586855784,40.49855159418388,15.023341837338771
0.6,0.9,10.0,100.0,1.0,2.9999145746867066,45.03710075092108,15.012794407862259
0.6,0.9,20.0,0.0,0.0,0.0,0.0,0.0
0.6,0.9,20.0,0.0,0.1,0.6002369343595116,0.0,0.0
0.6,0.9,20.0,0.0,0.2,1.1987863158318894,0.0,0.0
0.6,0.9,20.0,0.0,0.3,1.795561107305476,0.0,0.0
0.6,0.9,20.0,0.0,0.4,2.3976225974130636,0.0,0.0
0.6,0.9,20.0,0.0,0.5,2.987576258210098,0.0,0.0
0.6,0.9,20.0,0.0,0.6,3.60365233509288,0.0,0.0
0.6,0.9,20.0,0.0,0.7,4.189478180279647,0.0,0.0
0.6,0.9,20.0,0.0,0.8,4.797519442317766,0.0,0.0
0.6,0.9,20.0,0.0,0.9,5.40523834468308,0.0,0.0
0.6,0.9,20.0,0.0,1.0,5.9970165612281905,0.0,0.0
0.6,0.9,20.0,10.0,0.0,0.0,0.0,0.0
0.6,0.9,20.0,10.0,0.1,0.5934625458355159,0.45167293215460913,0.7610807713546842
0.6,0.9,20.0,10.0,0.2,1.2013426280372326,0.8976881755711594,0.7472374280415012
0.6,0.9,20.0,10.0,0.3,1.8020002417697547,1.3536922629817474,0.7512164713431329
0.6,0.9,20.0,10.0,0.4,2.406592255308861,1.8051683244429029,0.7500931329188659
0.6,0.9,20.0,10.0,0.5,3.0112729177579887,2.247396150709203,0.7463276202751088
